image_id,split,image_path,status,lesion_types,predicted_grade,predicted_class_index,confidence,proxy_gt_referable,model_referable,proxy_prediction_correct,saliency_mass_in_lesion,pointing_game_hit,iou,iou_mass_top20,dice_mass_top20,num_lesion_pixels,num_attention_pixels,mask_area_frac,saliency_mass_on_retina,attention_on_retina_frac,ma_saliency_mass,ma_pointing_hit,ma_iou,ma_num_mask_px,he_saliency_mass,he_pointing_hit,he_iou,he_num_mask_px,ex_saliency_mass,ex_pointing_hit,ex_iou,ex_num_mask_px,se_saliency_mass,se_pointing_hit,se_iou,se_num_mask_px,skip_or_error_reason
IDRiD_56,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_56.jpg,scored,MA+HE+EX+SE,Moderate,3,0.7448028,1,1,1,0.0126456079387163,0,0.00944329526036514,0,0,1188,10036,0.0236766581632653,0.776384199924619,0.813371861299322,0.00043644324102775,0,0.000198393016565817,47,0.0109727271850306,0,0.00954853063873181,854,0.000608994765447682,0,0,49,0.000669283631099622,0,0,242,
IDRiD_57,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_57.jpg,scored,MA+HE+EX,Moderate,3,0.9980825,1,1,1,0.00513115341483807,0,0.00303772660460559,0.00522875816993464,0.0104031209362809,200,10036,0.0039859693877551,0.864516205792676,0.932941410920685,0.000154355884104172,0,0.000199183348272084,7,0.000164012100505309,0,0,14,0.00481278543022859,0,0.00284704496367563,179,NaN,NaN,NaN,0,
IDRiD_58,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_58.jpg,scored,MA+HE+EX,Proliferative,5,0.9065419,1,1,1,0.0196037546442514,0,0.0302825730542965,0.00706557739015235,0.0140320105240079,647,10036,0.0128946109693878,0.728570798719695,0.75089677162216,0.000797327269937524,0,0.000894810101411811,31,0.0103749572864503,0,0.0183675473922012,332,0.00843147008786357,0,0.0115663595373456,284,NaN,NaN,NaN,0,
IDRiD_59,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_59.jpg,scored,MA+HE+EX+SE,Proliferative,5,0.5643768,1,1,1,0.0452313744759754,0,0.066114163329919,0.0422185430463576,0.0810166799046863,1413,10036,0.0281608737244898,0.773230622532513,0.836488640892786,0.000960298582484996,0,0.00119142176330421,48,0.00663942194208923,0,0.00908558030480656,293,0.0087692504686678,0,0.0131655939145699,353,0.0288624034827334,0,0.0456976178901313,719,
IDRiD_60,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_60.jpg,scored,MA+HE+EX+SE,Moderate,3,0.9975908,1,1,1,0.0119262404542875,0,0.00963697604790419,0.00773615635179153,0.0153535353535354,755,10036,0.0150470344387755,0.841751571883596,0.976982861697888,0.000893301508162567,0,0.00139095876800795,43,0.00182247380141961,0,0.00098173964264677,160,0.00585761649002071,0,0.0077618392611515,221,0.00335284865468459,0,0,331,
IDRiD_61,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_61.jpg,scored,MA+HE+EX+SE,Proliferative,5,0.9990352,1,1,1,0.0918104117351706,0,0.0498861519354171,0.017742673992674,0.0348667191542009,5180,10036,0.103236607142857,0.830448740550004,0.991530490235153,0.00205944142314301,0,0.00307417691392305,79,0.0826626158236135,0,0.0397410913140312,4903,0.00635432909243621,0,0.0120505925704611,126,0.000734025395977872,0,0,72,
IDRiD_62,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_62.jpg,scored,MA+HE+EX,Proliferative,5,0.7791803,1,1,1,0.0140772235094994,0,0.0167210843969526,0.0268863833477884,0.0523648648648649,240,10036,0.00478316326530612,0.742004968275232,0.745516141889199,0.000119074692982019,0,0,11,0.000548965124502674,0,0,44,0.0134091836920147,0,0.0168125746120175,185,NaN,NaN,NaN,0,
IDRiD_63,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_63.jpg,scored,MA+HE+EX,Moderate,3,0.7589037,1,1,1,0.00481453527373639,0,0.0019125944343502,0.00363636363636364,0.0072463768115942,441,10036,0.0087890625,0.820380367086364,0.965922678357912,0.000189613674777934,0,0.000398446060364578,7,0.000850872212949791,0,0,50,0.00377404938600866,0,0.00153787004998078,384,NaN,NaN,NaN,0,
IDRiD_64,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_64.jpg,scored,MA+HE+EX+SE,Moderate,3,0.7805095,1,1,1,0.0111472498439607,0,0.00357815442561205,0.00423985463355542,0.00844390832328106,622,10036,0.0123963647959184,0.582434991669266,0.527700278995616,0.00112519430340879,0,0.000793650793650794,52,0.00177308663254565,0,0.000690744029998026,105,0.0034524585910114,0,0.00223019489964123,300,0.00479651031699487,0,0,165,
IDRiD_65,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_65.jpg,scored,MA+HE+EX,Moderate,3,0.9998268,1,1,1,0.0124579954010704,0,0.0165464165464165,0.00564174894217207,0.0112201963534362,531,10036,0.0105827487244898,0.933485341142398,1,0.00131680492397805,0,0.00128840436075322,67,0.00213653966777058,0,0.0019629011679262,173,0.00900465080932173,0,0.0136435021594032,291,NaN,NaN,NaN,0,
IDRiD_66,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_66.jpg,scored,MA+HE+EX,Moderate,3,0.9999164,1,1,1,0.123906769450326,0,0.169654825737265,0.105166535536323,0.19031798766018,3925,10036,0.0782246492346939,0.844044755163933,1,0.00122913419489742,0,0.00159061536932101,39,0.00264269738658104,0,0.000592358574390364,99,0.120034937868847,0,0.169458544839255,3787,NaN,NaN,NaN,0,
IDRiD_67,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_67.jpg,scored,MA+HE+EX+SE,Proliferative,5,0.9997218,1,1,1,0.0403336042086983,0,0.0366413561716405,0.0210978008224566,0.0413237611626685,1705,10036,0.0339803890306122,0.874567138738762,1,0.00150080746363386,0,0.0016883503823617,50,0.0300576591776707,0,0.027419500315685,1355,0.00506842786601836,0,0.00933187729574109,131,0.00370670970137539,0,0,169,
IDRiD_68,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_68.jpg,scored,MA+HE+EX+SE,Proliferative,5,0.6674041,1,1,1,0.0441281873945069,0,0.0565319804312375,0.0289031035299692,0.0561823624222887,1626,10036,0.032405931122449,0.758824527619282,0.824133120765245,0.000630337897991017,0,0.000496622963845848,37,0.026180965341995,0,0.0332049165290772,1228,0.00201259290216621,0,0.00118788358740843,78,0.0153042912523547,0,0.0243200317649394,283,
IDRiD_69,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_69.jpg,scored,MA+HE+EX,Proliferative,5,0.9320349,1,1,1,0.0390575733219126,0,0.0388393259439488,0.0395726157499011,0.0761324704986677,1492,10036,0.0297353316326531,0.836544806318282,1,0.0011563742191478,0,0.00139137348439674,40,0.0308805529266855,0,0.0297700833562334,1206,0.00702064617607932,0,0.00902845927379784,246,NaN,NaN,NaN,0,
IDRiD_70,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_70.jpg,scored,MA+HE+EX+SE,Moderate,3,0.6678038,1,1,1,0.0169936225590368,0,0.0122407026723977,0.00803506208911614,0.0159420289855072,797,10036,0.0158840880102041,0.713975031363584,0.881526504583499,0.000770757552699882,0,0.0012926319976136,34,0.00976124057805584,0,0.0069344120196475,419,0.00637380780121119,0,0.00449043342444358,254,8.78166270698937e-05,0,0,90,
IDRiD_71,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_71.jpg,scored,MA+HE+EX+SE,Severe,4,0.8316502,1,1,1,0.0472058824954886,0,0.0530957359759978,0.032181168057211,0.0623556581986143,1547,10036,0.0308314732142857,0.826264321596006,0.99033479473894,0.00178449829917616,0,0.00178182538111265,84,0.00408991551222216,0,0.00529827315541601,210,0.0396920204556314,0,0.0478325859491779,1180,0.00163944822845882,0,0,73,
IDRiD_72,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_72.jpg,scored,MA+HE+EX+SE,Severe,4,0.5265806,1,1,1,0.0318217074029626,0,0.0412588754557666,0.0902413431269675,0.165543792107796,816,10036,0.0162627551020408,0.730297098445054,0.80440414507772,0.00128519773241287,0,0.00198925800676348,38,0.00138630822140271,0,0.00149164677804296,35,0.028357827993992,0,0.0382826129094786,677,0.000792373455155021,0,0,66,
IDRiD_73,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_73.jpg,scored,MA+HE+EX+SE,Moderate,3,0.9981948,1,1,1,0.0101117628727383,0,0.0178781925343811,0.0295450425956136,0.0573943661971831,326,10036,0.00649713010204082,0.819748039798078,1,0.00149047079563348,0,0.00268496420047733,47,0.00286974991092605,0,0.00485629335976214,103,0.00119895428313778,0,0.00159014112502485,42,0.00455258788304103,0,0.00892857142857143,134,
IDRiD_74,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_74.jpg,scored,MA+HE+EX+SE,Moderate,3,0.6204464,1,1,1,0.00985461132043568,0,0.00319518842214078,0.000432619511139952,0.000864864864864865,639,10036,0.0127351721938776,0.72789383221034,0.794240733359904,0.000932548532477348,0,0.000792314548875904,69,0.00822500869613063,0,0.00249424405218726,414,0.000638879120515322,0,0,109,5.8174971312385e-05,0,0,47,
IDRiD_75,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_75.jpg,scored,MA+HE+EX+SE,Moderate,3,0.5277142,1,1,1,0.0168748762192461,0,0.0138162808065721,0.0208750357449242,0.0408963585434174,824,10036,0.016422193877551,0.644097141325813,0.556895177361499,0.00180774238888642,0,0.00118506814141813,102,0.0105761403498618,0,0.0068259385665529,584,0.000684624476948746,0,9.89119683481701e-05,75,0.0038063690035491,0,0.00627740135512156,63,
IDRiD_76,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_76.jpg,scored,MA+HE+EX,Moderate,3,0.736807,1,1,1,0.0275985413525141,1,0.0393046837276678,0.024263431542461,0.0473773265651438,726,10036,0.014469068877551,0.715678210464339,0.777799920286967,0.00387308536883208,1,0.00485388806339772,108,0.0118122549160387,0,0.0140955364134691,324,0.0119132010676433,0,0.0211546065638592,294,NaN,NaN,NaN,0,
IDRiD_77,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_77.jpg,scored,MA+HE+EX,Moderate,3,0.8729251,1,1,1,0.00992102344837953,0,0.00634349555008521,0.00435413642960813,0.00867052023121387,593,10036,0.0118183992346939,0.72970024654975,0.85442407333599,0.00140093489609817,0,0.00188735472335353,50,0.00329214262287879,0,0.00334612734967031,159,0.00522794592940258,0,0.00134537766673073,384,NaN,NaN,NaN,0,
IDRiD_78,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_78.jpg,scored,MA+HE+EX,Moderate,3,0.9968686,1,1,1,0.0369491134014747,0,0.0418280402788536,0.0789740128248397,0.146387238035658,724,10036,0.0144292091836735,0.732427162701213,0.763351933041052,0.00134706855017753,0,0.00168751240817947,55,0.00913369956172366,0,0.00654488619712806,268,0.0265154971963023,0,0.034486175800218,403,NaN,NaN,NaN,0,
IDRiD_79,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_79.jpg,scored,MA+HE+EX,Moderate,3,0.9371577,1,1,1,0.0413978054218203,0,0.0395711670879456,0.0300900505161432,0.0584221748400853,1891,10036,0.0376873405612245,0.857282687504465,1,0.0017630815054091,0,0.00138613861386139,78,0.00538232958916095,0,0.00315065877410731,471,0.0342523943272503,0,0.0370978032996081,1342,NaN,NaN,NaN,0,
IDRiD_80,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_80.jpg,scored,MA+HE+EX,Mild,2,0.9999375,1,0,0,0.00110717893707417,0,0.000789577575996842,0.000377358490566038,0.000754432289701999,104,10036,0.00207270408163265,0.887795120734809,0.999900358708649,0.000146632701289166,0,0.000199282582702272,2,0.00017545548408879,0,0,72,0.000785090751696217,0,0.000596421471172962,30,NaN,NaN,NaN,0,
IDRiD_81,test,C:\projects\DrishtiCare\data\idrid\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_81.jpg,scored,MA+HE+EX,Moderate,3,0.9916371,1,1,1,0.0298376431997186,0,0.00880634754555759,0.00144747725392887,0.00289077018377039,1534,10036,0.0305723852040816,0.769758980066111,0.905141490633719,0.0010345852798337,0,0.000793572066263268,53,0.00398232279772455,0,0.00441869599371563,193,0.0248207351221604,0,0.00425682866264633,1288,NaN,NaN,NaN,0,
